Source.Name,return_id,transaction_id,product_id,return_date,return_quantity,refund_amount,return_reason,return_method,handled_by_employee
Returns_Chunk1.csv,5005,46845,281,09-05-2024 15:21,2,214.6,Changed Mind,Pickup,161
Returns_Chunk1.csv,5006,471017,624,20-11-2024 06:51,1,78.28,Other,Pickup,66
Returns_Chunk1.csv,5007,91377,325,19-12-2020 20:48,1,113.54,Wrong Item,In-Store,73
Returns_Chunk1.csv,5008,411002,676,23-01-2020 04:09,2,275.72,Other,Mail,90
Returns_Chunk1.csv,5009,320582,167,26-08-2020 03:12,2,209.42,Late Delivery,Mail,187
Returns_Chunk1.csv,5010,2170,322,03-08-2022 11:26,1,103,Wrong Item,Mail,47
Returns_Chunk1.csv,5011,4643,296,13-06-2023 06:56,2,343.68,Changed Mind,Mail,140
Returns_Chunk1.csv,5012,312067,410,20-06-2021 01:46,3,231.69,Other,Pickup,53
Returns_Chunk1.csv,5013,491320,886,09-12-2022 15:54,3,70.62,Other,Mail,40
Returns_Chunk1.csv,5014,307824,905,19-02-2022 09:33,2,332.84,Wrong Item,Pickup,50
Returns_Chunk1.csv,5015,257662,518,08-12-2024 04:42,2,119.12,Defective,Pickup,119
Returns_Chunk1.csv,5016,95543,367,09-10-2023 11:44,2,185.74,Other,In-Store,83
Returns_Chunk1.csv,5017,172974,581,09-03-2023 08:41,3,211.2,Changed Mind,Mail,22
Returns_Chunk1.csv,5018,244689,997,15-01-2024 03:45,3,172.32,Wrong Item,Pickup,146
Returns_Chunk1.csv,5019,171996,30,22-08-2023 00:00,1,33.31,Defective,Pickup,121
Returns_Chunk1.csv,5020,159340,226,06-04-2021 03:05,1,148.97,Wrong Item,In-Store,145
Returns_Chunk1.csv,5021,105975,27,20-05-2021 06:37,3,386.1,Other,Mail,142
Returns_Chunk1.csv,5022,289114,635,07-11-2023 03:11,3,560.01,Wrong Item,In-Store,31
Returns_Chunk1.csv,5023,349748,318,21-08-2022 04:06,2,236.82,Late Delivery,Mail,125
Returns_Chunk1.csv,5024,292,967,29-07-2020 19:15,1,91.07,Defective,Pickup,135
Returns_Chunk1.csv,5025,423276,839,10-03-2024 14:20,3,457.95,Late Delivery,Mail,8
Returns_Chunk1.csv,5026,336149,603,25-04-2023 09:17,3,549.3,Late Delivery,In-Store,111
Returns_Chunk1.csv,5027,374770,823,22-04-2020 14:30,2,310.48,Changed Mind,Pickup,117
Returns_Chunk1.csv,5028,19374,525,26-01-2024 18:01,2,308.8,Wrong Item,Mail,138
Returns_Chunk1.csv,5029,487398,122,19-01-2022 19:05,1,170.36,Other,In-Store,161
Returns_Chunk1.csv,5030,493735,763,07-02-2024 13:56,2,311.56,Other,In-Store,55
Returns_Chunk1.csv,5031,295819,551,09-11-2021 14:28,2,99.66,Late Delivery,In-Store,133
Returns_Chunk1.csv,5032,255059,607,25-08-2020 00:25,3,337.86,Changed Mind,Mail,176
Returns_Chunk1.csv,5033,16443,681,25-03-2020 14:50,3,183.87,Changed Mind,In-Store,154
Returns_Chunk1.csv,5034,458276,348,13-08-2024 05:00,3,398.7,Wrong Item,Mail,175
Returns_Chunk1.csv,5035,3232,276,02-02-2023 01:45,1,21.83,Wrong Item,Pickup,96
Returns_Chunk1.csv,5036,340514,188,03-05-2020 11:02,1,113.4,Late Delivery,Mail,97
Returns_Chunk1.csv,5037,303805,236,21-02-2023 06:53,1,133.67,Late Delivery,Mail,193
Returns_Chunk1.csv,5038,244910,965,24-01-2020 06:37,2,270.56,Wrong Item,In-Store,70
Returns_Chunk1.csv,5039,144181,582,02-06-2023 20:00,2,142.2,Wrong Item,Mail,195
Returns_Chunk1.csv,5040,215484,568,03-05-2022 19:12,1,197.29,Changed Mind,In-Store,3
Returns_Chunk1.csv,5041,183296,794,08-03-2022 00:39,2,265.14,Other,Pickup,193
Returns_Chunk1.csv,5042,130033,722,25-08-2023 14:44,2,39.96,Other,Mail,115
Returns_Chunk1.csv,5043,166131,777,20-03-2024 16:28,1,74.62,Other,In-Store,136
Returns_Chunk1.csv,5044,358421,224,19-10-2024 00:08,3,166.29,Defective,Mail,200
Returns_Chunk1.csv,5045,352291,821,14-05-2024 11:50,2,35.76,Late Delivery,In-Store,5
Returns_Chunk1.csv,5046,457607,712,28-09-2022 12:52,1,41.17,Other,Mail,177
Returns_Chunk1.csv,5047,93454,558,27-07-2020 00:42,2,59.46,Other,Mail,169
Returns_Chunk1.csv,5048,103362,158,16-10-2024 23:12,1,102.51,Wrong Item,In-Store,57
Returns_Chunk1.csv,5049,168937,651,02-02-2024 14:16,1,129.35,Defective,In-Store,57
Returns_Chunk1.csv,5050,495890,468,20-05-2022 16:22,2,157.1,Wrong Item,In-Store,185
Returns_Chunk1.csv,5051,403724,708,11-04-2023 04:52,3,597.09,Late Delivery,Pickup,60
Returns_Chunk1.csv,5052,175246,328,06-08-2022 09:08,1,26.44,Other,Pickup,80
Returns_Chunk1.csv,5053,356402,475,03-03-2024 18:10,2,113.58,Late Delivery,Mail,16
Returns_Chunk1.csv,5054,418060,881,16-06-2021 20:45,2,317.14,Late Delivery,Pickup,86
Returns_Chunk1.csv,5055,266990,391,06-04-2020 14:05,1,118.05,Defective,In-Store,24
Returns_Chunk1.csv,5056,241709,946,27-03-2023 07:26,1,66.74,Defective,Mail,93
Returns_Chunk1.csv,5057,88264,543,16-02-2023 05:06,3,336.45,Late Delivery,Pickup,132
Returns_Chunk1.csv,5058,83375,966,17-12-2024 21:31,2,104.7,Late Delivery,Pickup,58
Returns_Chunk1.csv,5059,30702,580,28-04-2023 20:54,1,27.83,Late Delivery,Pickup,156
Returns_Chunk1.csv,5060,170393,23,21-03-2023 05:55,2,214.32,Wrong Item,Mail,63
Returns_Chunk1.csv,5061,458051,2,07-01-2023 21:04,1,71.91,Late Delivery,Mail,133
Returns_Chunk1.csv,5062,179361,166,04-11-2021 00:13,3,446.88,Defective,Pickup,99
Returns_Chunk1.csv,5063,153001,218,13-02-2023 06:40,1,72.85,Changed Mind,Mail,29
Returns_Chunk1.csv,5064,335137,498,16-03-2022 02:15,2,335.6,Changed Mind,In-Store,163
Returns_Chunk1.csv,5065,32620,100,13-03-2022 22:22,3,259.14,Other,In-Store,124
Returns_Chunk1.csv,5066,311283,537,15-07-2023 12:11,1,120.46,Wrong Item,In-Store,3
Returns_Chunk1.csv,5067,311313,711,22-11-2024 15:03,1,188.93,Defective,Pickup,39
Returns_Chunk1.csv,5068,438526,987,14-12-2021 07:44,1,63.64,Defective,Mail,200
Returns_Chunk1.csv,5069,37825,778,02-03-2022 18:54,2,221.06,Other,Mail,167
Returns_Chunk1.csv,5070,63290,143,22-12-2022 21:10,1,102.32,Changed Mind,Pickup,108
Returns_Chunk1.csv,5071,279036,994,30-09-2023 00:06,3,460.44,Changed Mind,Mail,109
Returns_Chunk1.csv,5072,162936,23,03-02-2024 13:32,2,395.4,Defective,In-Store,131
Returns_Chunk1.csv,5073,398683,418,10-09-2024 15:31,3,553.2,Late Delivery,In-Store,197
Returns_Chunk1.csv,5074,499608,705,13-02-2022 14:41,1,129.12,Changed Mind,Pickup,24
Returns_Chunk1.csv,5075,475794,189,10-08-2020 07:06,2,398.7,Late Delivery,Mail,126
Returns_Chunk1.csv,5076,373903,648,09-01-2020 16:27,2,388.18,Wrong Item,Pickup,164
Returns_Chunk1.csv,5077,97834,811,23-11-2023 11:12,1,33.28,Other,In-Store,98
Returns_Chunk1.csv,5078,228398,575,10-11-2023 12:47,2,313.12,Other,In-Store,110
Returns_Chunk1.csv,5079,467713,546,11-04-2023 22:40,1,119.61,Late Delivery,Mail,49
Returns_Chunk1.csv,5080,362005,34,26-12-2021 10:49,3,160.77,Other,In-Store,75
Returns_Chunk1.csv,5081,14267,202,18-12-2022 05:37,3,198.75,Late Delivery,In-Store,35
Returns_Chunk1.csv,5082,426120,920,28-12-2020 13:43,1,155.49,Other,Mail,185
Returns_Chunk1.csv,5083,256164,25,05-04-2023 04:08,1,189.31,Other,Pickup,161
Returns_Chunk1.csv,5084,98236,56,13-10-2022 16:39,1,194.92,Wrong Item,In-Store,74
Returns_Chunk1.csv,5085,360040,634,19-07-2022 11:07,1,50.95,Changed Mind,In-Store,66
Returns_Chunk1.csv,5086,465219,251,01-04-2020 07:16,2,373.28,Late Delivery,In-Store,67
Returns_Chunk1.csv,5087,115215,870,31-01-2023 16:27,3,414.3,Other,Mail,55
Returns_Chunk1.csv,5088,158008,538,27-12-2023 10:57,1,167.02,Other,Pickup,84
Returns_Chunk1.csv,5089,471417,4,30-04-2023 00:26,1,99.14,Wrong Item,Pickup,58
Returns_Chunk1.csv,5090,217315,745,13-08-2024 18:32,1,28.65,Wrong Item,Pickup,62
Returns_Chunk1.csv,5091,422123,934,09-06-2021 05:21,2,373.82,Defective,Mail,19
Returns_Chunk1.csv,5092,124868,680,01-07-2021 13:26,1,14.35,Other,Pickup,107
Returns_Chunk1.csv,5093,131633,679,16-04-2022 19:11,2,102.08,Defective,In-Store,39
Returns_Chunk1.csv,5094,124230,627,14-05-2022 00:40,3,64.62,Wrong Item,Pickup,140
Returns_Chunk1.csv,5095,44046,338,16-02-2024 20:54,1,147.8,Wrong Item,Mail,184
Returns_Chunk1.csv,5096,479610,540,18-03-2020 10:05,3,51.78,Changed Mind,Pickup,157
Returns_Chunk1.csv,5097,397179,20,01-02-2023 04:24,1,20.46,Wrong Item,Pickup,101
Returns_Chunk1.csv,5098,494790,317,02-06-2020 11:55,3,542.55,Late Delivery,Mail,160
Returns_Chunk1.csv,5099,491582,207,29-02-2024 02:47,1,112.31,Wrong Item,Pickup,93
Returns_Chunk1.csv,5100,79348,489,11-09-2020 14:21,1,85.99,Defective,Mail,43
Returns_Chunk1.csv,5101,206736,916,01-03-2024 03:58,1,97.61,Wrong Item,In-Store,199
Returns_Chunk1.csv,5102,303412,639,19-04-2021 05:33,3,218.82,Other,In-Store,26
Returns_Chunk1.csv,5103,232413,402,07-08-2024 15:35,1,85.48,Wrong Item,Pickup,158
Returns_Chunk1.csv,5104,356738,172,14-04-2024 07:27,3,186.36,Other,Pickup,139
Returns_Chunk1.csv,5105,416479,996,18-05-2021 15:14,1,119.11,Late Delivery,Mail,192
Returns_Chunk1.csv,5106,164833,568,26-09-2024 07:23,3,16.98,Changed Mind,Mail,69
Returns_Chunk1.csv,5107,111011,993,06-10-2021 20:45,1,178.46,Late Delivery,Pickup,21
Returns_Chunk1.csv,5108,52499,137,19-12-2023 18:23,1,152.69,Wrong Item,Pickup,141
Returns_Chunk1.csv,5109,23993,204,07-03-2021 23:43,3,501.09,Wrong Item,In-Store,66
Returns_Chunk1.csv,5110,177310,326,09-03-2022 12:55,1,92,Defective,In-Store,56
Returns_Chunk1.csv,5111,477421,229,22-12-2020 23:34,2,225.02,Wrong Item,Pickup,61
Returns_Chunk1.csv,5112,224527,939,02-07-2024 04:17,1,197.61,Changed Mind,In-Store,182
Returns_Chunk1.csv,5113,326766,116,17-04-2021 02:52,2,242.9,Late Delivery,Mail,65
Returns_Chunk1.csv,5114,98828,461,16-05-2024 09:54,2,280.06,Other,Mail,31
Returns_Chunk1.csv,5115,329590,926,02-07-2020 01:11,1,16.3,Late Delivery,In-Store,75
Returns_Chunk1.csv,5116,250231,501,20-07-2020 01:17,1,199.28,Wrong Item,Pickup,195
Returns_Chunk1.csv,5117,101394,853,11-07-2022 14:14,3,344.25,Other,Pickup,5
Returns_Chunk1.csv,5118,321711,773,13-05-2024 14:58,2,266.44,Changed Mind,In-Store,185
Returns_Chunk1.csv,5119,364455,594,01-10-2023 20:41,1,193.18,Late Delivery,In-Store,129
Returns_Chunk1.csv,5120,392625,349,05-05-2021 12:44,3,266.7,Changed Mind,Mail,39
Returns_Chunk1.csv,5121,119487,207,12-05-2023 02:04,2,91.82,Wrong Item,In-Store,91
Returns_Chunk1.csv,5122,24792,773,27-07-2023 22:36,1,37.07,Defective,In-Store,113
Returns_Chunk1.csv,5123,251326,191,09-11-2023 16:29,2,365.28,Other,Pickup,5
Returns_Chunk1.csv,5124,144029,718,12-08-2020 16:40,3,540.36,Changed Mind,In-Store,54
Returns_Chunk1.csv,5125,463101,940,19-07-2020 23:05,1,128.31,Changed Mind,In-Store,28
Returns_Chunk1.csv,5126,446795,265,06-12-2024 05:39,1,103.2,Late Delivery,In-Store,8
Returns_Chunk1.csv,5127,466981,21,30-04-2022 02:51,3,292.89,Changed Mind,Pickup,194
Returns_Chunk1.csv,5128,14783,174,19-03-2023 23:46,2,245.9,Changed Mind,Pickup,73
Returns_Chunk1.csv,5129,99285,681,13-04-2021 18:05,3,338.28,Defective,Pickup,48
Returns_Chunk1.csv,5130,418222,189,03-07-2020 03:27,2,306.44,Late Delivery,Pickup,97
Returns_Chunk1.csv,5131,81543,32,03-08-2024 13:06,1,36.63,Late Delivery,In-Store,190
Returns_Chunk1.csv,5132,106397,589,07-02-2020 12:39,1,135.18,Defective,Pickup,95
Returns_Chunk1.csv,5133,274802,134,25-02-2024 14:47,1,194.43,Wrong Item,In-Store,9
Returns_Chunk1.csv,5134,479250,957,16-01-2020 23:27,3,126.87,Wrong Item,Mail,9
Returns_Chunk1.csv,5135,200853,932,18-10-2024 21:27,1,116.88,Wrong Item,Mail,148
Returns_Chunk1.csv,5136,73715,829,08-05-2020 04:48,1,169.2,Changed Mind,In-Store,149
Returns_Chunk1.csv,5137,203927,477,25-12-2022 07:17,1,196.87,Changed Mind,Pickup,61
Returns_Chunk1.csv,5138,127174,117,19-01-2022 10:45,1,183.77,Changed Mind,Pickup,24
Returns_Chunk1.csv,5139,383291,889,18-10-2023 09:03,2,381.3,Wrong Item,Pickup,64
Returns_Chunk1.csv,5140,61955,928,13-03-2024 14:41,1,121.48,Wrong Item,Mail,152
Returns_Chunk1.csv,5141,351066,371,13-06-2020 11:24,1,10.57,Wrong Item,Pickup,106
Returns_Chunk1.csv,5142,106643,257,05-07-2022 05:40,2,172.78,Defective,Mail,190
Returns_Chunk1.csv,5143,462530,794,25-06-2021 22:33,1,45.8,Other,Pickup,60
Returns_Chunk1.csv,5144,408455,156,13-11-2024 18:15,2,70.98,Defective,Pickup,60
Returns_Chunk1.csv,5145,249843,481,17-04-2022 07:47,3,332.85,Late Delivery,In-Store,75
Returns_Chunk1.csv,5146,83029,954,01-03-2024 08:21,2,262.86,Defective,In-Store,2
Returns_Chunk1.csv,5147,278852,256,02-05-2021 22:03,3,31.17,Other,Mail,46
Returns_Chunk1.csv,5148,147342,660,08-10-2022 10:44,1,49.45,Late Delivery,In-Store,154
Returns_Chunk1.csv,5149,58376,846,29-05-2024 08:46,1,54.46,Late Delivery,Mail,194
Returns_Chunk1.csv,5150,396653,386,23-05-2024 08:47,3,449.16,Other,In-Store,99
Returns_Chunk1.csv,5151,286742,590,31-12-2020 18:09,1,187.35,Other,In-Store,47
Returns_Chunk1.csv,5152,143416,10,07-01-2024 17:09,2,257.5,Wrong Item,Mail,197
Returns_Chunk1.csv,5153,11803,845,15-08-2024 15:35,1,88.64,Other,Pickup,67
Returns_Chunk1.csv,5154,206030,983,18-10-2020 22:07,2,311.06,Other,In-Store,35
Returns_Chunk1.csv,5155,151530,691,06-03-2023 06:38,1,52.16,Other,Mail,54
Returns_Chunk1.csv,5156,331530,567,11-05-2020 10:50,1,32.33,Changed Mind,Pickup,14
Returns_Chunk1.csv,5157,178574,454,02-09-2022 22:58,1,127.79,Other,Pickup,89
Returns_Chunk1.csv,5158,267949,71,28-07-2022 14:13,3,283.26,Other,In-Store,40
Returns_Chunk1.csv,5159,38238,438,03-11-2021 08:57,3,120.06,Changed Mind,Pickup,91
Returns_Chunk1.csv,5160,61595,159,16-08-2024 16:43,3,267.36,Late Delivery,In-Store,193
Returns_Chunk1.csv,5161,34183,810,21-04-2024 11:50,1,171.36,Other,Pickup,197
Returns_Chunk1.csv,5162,18264,718,15-07-2021 08:19,1,72.12,Changed Mind,Pickup,97
Returns_Chunk1.csv,5163,257401,86,21-02-2020 07:16,3,522.57,Other,In-Store,45
Returns_Chunk1.csv,5164,1308,189,28-01-2020 22:52,1,69.35,Wrong Item,Pickup,149
Returns_Chunk1.csv,5165,89144,548,24-11-2022 04:34,1,36.34,Wrong Item,Pickup,135
Returns_Chunk1.csv,5166,406132,598,08-07-2021 19:12,1,11.37,Late Delivery,Pickup,126
Returns_Chunk1.csv,5167,207391,542,24-08-2022 01:46,2,224.2,Changed Mind,Pickup,173
Returns_Chunk1.csv,5168,481905,899,18-06-2022 00:49,2,138.28,Defective,Pickup,83
Returns_Chunk1.csv,5169,365449,758,03-09-2024 09:03,2,143.22,Defective,In-Store,192
Returns_Chunk1.csv,5170,401102,365,26-01-2020 22:10,1,138.89,Wrong Item,Mail,147
Returns_Chunk1.csv,5171,460217,116,25-04-2020 06:37,1,83.41,Wrong Item,Pickup,42
Returns_Chunk1.csv,5172,455715,518,18-02-2020 21:11,2,333.06,Wrong Item,Mail,123
Returns_Chunk1.csv,5173,100835,809,30-01-2021 00:12,3,94.56,Defective,In-Store,84
Returns_Chunk1.csv,5174,50801,669,24-02-2023 18:35,1,186.88,Other,Mail,114
Returns_Chunk1.csv,5175,4664,357,13-05-2021 02:48,2,271.48,Changed Mind,Mail,168
Returns_Chunk1.csv,5176,383957,958,11-04-2021 23:21,1,47.69,Late Delivery,Pickup,115
Returns_Chunk1.csv,5177,254898,165,27-09-2020 18:42,1,43.18,Wrong Item,In-Store,85
Returns_Chunk1.csv,5178,424364,354,12-06-2022 15:09,3,508.14,Defective,In-Store,122
Returns_Chunk1.csv,5179,312570,374,19-05-2024 17:23,1,196.24,Changed Mind,Pickup,136
Returns_Chunk1.csv,5180,323356,903,24-06-2021 03:23,3,495.12,Defective,Mail,102
Returns_Chunk1.csv,5181,478478,837,12-06-2023 16:59,2,392.26,Late Delivery,In-Store,20
Returns_Chunk1.csv,5182,34399,407,04-09-2024 11:29,3,103.41,Changed Mind,Pickup,23
Returns_Chunk1.csv,5183,234565,131,18-11-2020 00:34,1,182.56,Wrong Item,Mail,65
Returns_Chunk1.csv,5184,159277,752,03-09-2021 23:52,1,84.04,Changed Mind,In-Store,191
Returns_Chunk1.csv,5185,242790,144,13-03-2020 04:06,2,73.08,Changed Mind,In-Store,14
Returns_Chunk1.csv,5186,434147,838,17-12-2024 02:05,1,56.76,Wrong Item,Mail,102
Returns_Chunk1.csv,5187,91374,153,21-09-2021 06:58,3,330.63,Other,Mail,179
Returns_Chunk1.csv,5188,158115,211,16-01-2024 02:40,1,169.68,Wrong Item,In-Store,172
Returns_Chunk1.csv,5189,141973,176,05-01-2024 05:37,3,378.21,Wrong Item,In-Store,16
Returns_Chunk1.csv,5190,309109,320,18-09-2021 10:31,2,51.66,Late Delivery,Mail,69
Returns_Chunk1.csv,5191,392836,578,23-08-2021 01:40,2,382.36,Changed Mind,Pickup,114
Returns_Chunk1.csv,5192,78689,976,15-01-2023 05:29,3,482.1,Wrong Item,Pickup,4
Returns_Chunk1.csv,5193,8729,432,21-05-2022 06:42,1,86.95,Changed Mind,Pickup,88
Returns_Chunk1.csv,5194,106305,131,14-10-2024 10:38,2,178.68,Wrong Item,Pickup,154
Returns_Chunk1.csv,5195,235036,844,04-10-2020 03:27,2,345.36,Changed Mind,Pickup,136
Returns_Chunk1.csv,5196,419847,403,03-10-2023 15:56,1,195.29,Changed Mind,Mail,90
Returns_Chunk1.csv,5197,60666,331,20-12-2020 20:21,2,340.44,Defective,Pickup,84
Returns_Chunk1.csv,5198,497153,805,24-04-2024 12:31,1,29.27,Changed Mind,Mail,55
Returns_Chunk1.csv,5199,75562,676,19-10-2020 08:42,3,337.11,Late Delivery,Mail,73
Returns_Chunk1.csv,5200,440104,749,24-08-2022 03:48,1,46.1,Wrong Item,In-Store,135
Returns_Chunk1.csv,5201,240386,57,16-08-2022 11:22,2,379.48,Wrong Item,Pickup,165
Returns_Chunk1.csv,5202,340279,881,01-02-2020 03:26,2,146.26,Changed Mind,Pickup,82
Returns_Chunk1.csv,5203,413877,715,04-06-2020 04:35,1,127.13,Late Delivery,In-Store,15
Returns_Chunk1.csv,5204,210630,127,16-07-2020 15:04,3,318.09,Late Delivery,In-Store,149
Returns_Chunk1.csv,5205,204395,766,30-03-2020 21:01,2,191.8,Defective,Pickup,39
Returns_Chunk1.csv,5206,325655,200,01-04-2023 12:18,2,249.06,Other,In-Store,89
Returns_Chunk1.csv,5207,167342,377,13-11-2021 05:28,2,103.22,Wrong Item,Pickup,183
Returns_Chunk1.csv,5208,87554,433,13-04-2024 14:32,3,568.47,Wrong Item,Pickup,187
Returns_Chunk1.csv,5209,441439,458,10-09-2020 05:12,2,343.48,Defective,In-Store,107
Returns_Chunk1.csv,5210,195911,218,29-05-2021 05:10,3,592.59,Defective,Pickup,151
Returns_Chunk1.csv,5211,46860,85,11-04-2020 10:25,2,278.9,Changed Mind,In-Store,23
Returns_Chunk1.csv,5212,324290,412,10-11-2023 11:09,2,367.2,Late Delivery,Pickup,36
Returns_Chunk1.csv,5213,316820,400,17-05-2020 02:05,2,289.06,Defective,In-Store,130
Returns_Chunk1.csv,5214,71810,654,07-10-2024 05:16,2,318.1,Late Delivery,Mail,53
Returns_Chunk1.csv,5215,285793,512,12-03-2021 00:09,3,50.46,Wrong Item,In-Store,167
Returns_Chunk1.csv,5216,180161,539,08-03-2021 18:39,2,207.36,Late Delivery,Pickup,116
Returns_Chunk1.csv,5217,146965,859,07-12-2020 19:32,3,539.73,Other,Pickup,41
Returns_Chunk1.csv,5218,323009,186,28-04-2023 15:44,2,18.62,Changed Mind,In-Store,64
Returns_Chunk1.csv,5219,397164,120,17-03-2022 04:36,1,83.44,Late Delivery,Pickup,121
Returns_Chunk1.csv,5220,188412,170,17-02-2021 04:48,2,192.04,Other,Pickup,11
Returns_Chunk1.csv,5221,300799,898,07-07-2023 11:39,1,49.67,Wrong Item,Pickup,93
Returns_Chunk1.csv,5222,60143,472,06-01-2021 06:14,2,394.32,Changed Mind,In-Store,193
Returns_Chunk1.csv,5223,291541,383,08-04-2021 17:59,1,143.69,Late Delivery,Mail,173
Returns_Chunk1.csv,5224,45019,966,24-09-2020 22:56,3,550.23,Changed Mind,In-Store,120
Returns_Chunk1.csv,5225,454540,340,17-03-2022 20:53,3,121.41,Late Delivery,Pickup,30
Returns_Chunk1.csv,5226,60805,742,06-11-2023 19:32,1,79.03,Defective,In-Store,158
Returns_Chunk1.csv,5227,383420,404,26-03-2024 09:56,1,29.95,Late Delivery,In-Store,14
Returns_Chunk1.csv,5228,214199,640,09-12-2024 22:33,3,598.26,Late Delivery,Pickup,54
Returns_Chunk1.csv,5229,445367,980,04-01-2023 22:19,2,90.02,Defective,In-Store,178
Returns_Chunk1.csv,5230,192993,40,14-08-2021 17:50,3,324.57,Late Delivery,In-Store,139
Returns_Chunk1.csv,5231,114333,829,09-04-2023 17:04,1,32.35,Defective,Pickup,60
Returns_Chunk1.csv,5232,458710,487,09-04-2020 15:01,3,115.23,Defective,Pickup,83
Returns_Chunk1.csv,5233,402889,201,20-06-2020 23:39,2,86.14,Wrong Item,Pickup,98
Returns_Chunk1.csv,5234,370137,737,06-07-2023 08:17,1,96.53,Defective,Mail,61
Returns_Chunk1.csv,5235,237754,787,17-01-2023 04:58,3,307.11,Changed Mind,In-Store,11
Returns_Chunk1.csv,5236,247333,772,04-12-2024 22:34,3,246.39,Defective,In-Store,69
Returns_Chunk1.csv,5237,97498,54,21-12-2023 08:28,1,9.18,Other,In-Store,60
Returns_Chunk1.csv,5238,475185,147,06-09-2020 11:42,1,19.04,Late Delivery,Pickup,156
Returns_Chunk1.csv,5239,321374,572,15-03-2022 00:18,1,19.8,Wrong Item,In-Store,8
Returns_Chunk1.csv,5240,181351,536,11-10-2023 20:05,1,34.14,Wrong Item,In-Store,77
Returns_Chunk1.csv,5241,30819,76,27-08-2021 12:10,3,242.13,Changed Mind,Pickup,58
Returns_Chunk1.csv,5242,203451,745,14-11-2021 18:32,1,85,Late Delivery,Pickup,21
Returns_Chunk1.csv,5243,170846,356,01-07-2023 23:22,1,54.32,Other,Pickup,167
Returns_Chunk1.csv,5244,31773,362,04-07-2021 12:19,1,50.5,Late Delivery,Pickup,35
Returns_Chunk1.csv,5245,395504,345,11-06-2024 06:00,1,80.75,Changed Mind,Pickup,176
Returns_Chunk1.csv,5246,240058,683,06-08-2021 18:22,1,128.54,Other,Mail,4
Returns_Chunk1.csv,5247,374494,104,14-07-2021 05:28,3,208.29,Defective,Mail,79
Returns_Chunk1.csv,5248,476807,480,13-02-2021 23:25,3,110.79,Wrong Item,In-Store,123
Returns_Chunk1.csv,5249,188631,461,20-11-2021 22:12,2,375.52,Other,Mail,196
Returns_Chunk1.csv,5250,166678,805,22-11-2024 20:35,1,192,Other,In-Store,41
Returns_Chunk1.csv,5251,170169,758,14-12-2022 19:54,3,270.51,Late Delivery,In-Store,164
Returns_Chunk1.csv,5252,333503,607,03-05-2021 19:43,3,546.3,Other,In-Store,19
Returns_Chunk1.csv,5253,58858,283,25-09-2024 17:34,2,316.26,Other,In-Store,130
Returns_Chunk1.csv,5254,376040,611,23-10-2024 18:00,3,20.85,Other,In-Store,173
Returns_Chunk1.csv,5255,158940,188,27-10-2020 01:02,2,211.66,Wrong Item,In-Store,39
Returns_Chunk1.csv,5256,246303,209,18-11-2020 06:25,2,263.06,Wrong Item,Mail,10
Returns_Chunk1.csv,5257,212410,389,25-03-2024 00:55,2,330.32,Defective,Mail,19
Returns_Chunk1.csv,5258,12898,749,26-03-2021 10:05,2,68.16,Defective,Pickup,168
Returns_Chunk1.csv,5259,203093,717,22-12-2020 16:12,3,181.8,Late Delivery,In-Store,12
Returns_Chunk1.csv,5260,389796,86,24-06-2021 09:18,2,121.66,Changed Mind,In-Store,166
Returns_Chunk1.csv,5261,85639,277,24-07-2020 16:35,1,139.28,Changed Mind,Mail,64
Returns_Chunk1.csv,5262,279153,442,08-08-2024 13:57,1,139.41,Defective,In-Store,76
Returns_Chunk1.csv,5263,121096,781,12-09-2023 11:58,1,60.74,Defective,In-Store,112
Returns_Chunk1.csv,5264,292256,227,12-10-2021 16:01,2,318.62,Wrong Item,Mail,100
Returns_Chunk1.csv,5265,298577,234,15-12-2020 11:35,3,244.11,Other,In-Store,149
Returns_Chunk1.csv,5266,96052,841,15-11-2020 03:51,2,55.9,Wrong Item,In-Store,47
Returns_Chunk1.csv,5267,326805,254,04-11-2020 22:33,1,155.98,Changed Mind,In-Store,145
Returns_Chunk1.csv,5268,404627,528,18-04-2024 16:47,3,539.4,Wrong Item,In-Store,125
Returns_Chunk1.csv,5269,473472,538,09-02-2023 21:58,1,10.68,Late Delivery,Mail,139
Returns_Chunk1.csv,5270,194169,114,30-04-2022 22:30,1,105.74,Wrong Item,Pickup,174
Returns_Chunk1.csv,5271,250929,833,30-01-2023 01:41,1,38.06,Late Delivery,Mail,105
Returns_Chunk1.csv,5272,421489,217,17-07-2022 23:58,2,345.94,Defective,Pickup,45
