payment_id,payment_type,payment_status
16424,Bank Transfer,Failed
16425,Credit Card,Refunded
16426,Bank Transfer,Completed
16427,Credit Card,Refunded
16428,Debit Card,Failed
16429,Cash,Failed
16430,Bank Transfer,Pending
16431,UPI,Failed
16432,Cash,Pending
16433,UPI,Completed
16434,Digital Wallet,Refunded
16435,Credit Card,Refunded
16436,Credit Card,Pending
16437,Digital Wallet,Failed
16438,Bank Transfer,Completed
16439,Credit Card,Pending
16440,Cash,Refunded
16441,Cash,Pending
16442,Digital Wallet,Completed
16443,Credit Card,Pending
16444,Cash,Refunded
16445,Credit Card,Failed
16446,UPI,Pending
16447,Bank Transfer,Pending
16448,Cash,Failed
16449,UPI,Refunded
16450,UPI,Refunded
16451,Debit Card,Pending
16452,Bank Transfer,Pending
16453,Debit Card,Pending
16454,Bank Transfer,Failed
16455,Bank Transfer,Refunded
16456,Credit Card,Completed
16457,Credit Card,Completed
16458,Debit Card,Pending
16459,Cash,Pending
16460,UPI,Failed
16461,Bank Transfer,Failed
16462,Digital Wallet,Pending
16463,Cash,Failed
16464,Bank Transfer,Completed
16465,Credit Card,Refunded
16466,Digital Wallet,Failed
16467,Digital Wallet,Refunded
16468,UPI,Failed
16469,Debit Card,Refunded
16470,Debit Card,Refunded
16471,Bank Transfer,Refunded
16472,Bank Transfer,Completed
16473,UPI,Completed
16474,Debit Card,Completed
16475,Bank Transfer,Pending
16476,Bank Transfer,Pending
16477,Digital Wallet,Refunded
16478,Digital Wallet,Completed
16479,Bank Transfer,Failed
16480,Debit Card,Completed
16481,Bank Transfer,Pending
16482,UPI,Pending
16483,UPI,Pending
16484,UPI,Refunded
16485,Credit Card,Completed
16486,Credit Card,Failed
16487,Cash,Refunded
16488,Cash,Completed
16489,Credit Card,Refunded
16490,UPI,Pending
16491,Digital Wallet,Pending
16492,Credit Card,Refunded
16493,Bank Transfer,Failed
16494,Bank Transfer,Failed
16495,UPI,Pending
16496,Credit Card,Failed
16497,Digital Wallet,Pending
16498,Bank Transfer,Refunded
16499,UPI,Failed
16500,Cash,Failed
16501,Cash,Refunded
16502,Credit Card,Completed
16503,Digital Wallet,Completed
16504,UPI,Pending
16505,UPI,Failed
16506,Debit Card,Completed
16507,UPI,Completed
16508,Bank Transfer,Failed
16509,Cash,Refunded
16510,Credit Card,Completed
16511,Debit Card,Failed
16512,UPI,Completed
16513,Credit Card,Pending
16514,Cash,Failed
16515,Bank Transfer,Completed
16516,UPI,Failed
16517,Credit Card,Failed
16518,Digital Wallet,Refunded
16519,Cash,Completed
16520,Debit Card,Failed
16521,Debit Card,Failed
16522,Bank Transfer,Pending
16523,Digital Wallet,Pending
16524,Digital Wallet,Pending
16525,Cash,Refunded
16526,Bank Transfer,Completed
16527,Bank Transfer,Failed
16528,UPI,Completed
16529,Digital Wallet,Refunded
16530,Credit Card,Refunded
16531,Credit Card,Pending
16532,UPI,Failed
16533,Credit Card,Refunded
16534,Credit Card,Failed
16535,Digital Wallet,Refunded
16536,Debit Card,Pending
16537,Cash,Completed
16538,Debit Card,Failed
16539,Cash,Failed
16540,Digital Wallet,Failed
16541,Credit Card,Failed
16542,Credit Card,Refunded
16543,Debit Card,Refunded
16544,Digital Wallet,Completed
16545,Bank Transfer,Refunded
16546,Debit Card,Pending
16547,UPI,Completed
16548,Credit Card,Refunded
16549,UPI,Pending
16550,Credit Card,Refunded
16551,Cash,Completed
16552,UPI,Failed
16553,Debit Card,Refunded
16554,UPI,Failed
16555,Cash,Pending
16556,Credit Card,Completed
16557,UPI,Completed
16558,Digital Wallet,Pending
16559,Bank Transfer,Completed
16560,UPI,Refunded
16561,Credit Card,Completed
16562,UPI,Failed
16563,Credit Card,Refunded
16564,Credit Card,Pending
16565,UPI,Failed
16566,Cash,Refunded
16567,Credit Card,Pending
16568,Credit Card,Completed
16569,Digital Wallet,Pending
16570,Cash,Refunded
16571,Cash,Completed
16572,Cash,Pending
16573,Cash,Refunded
16574,Cash,Pending
16575,Debit Card,Completed
16576,Cash,Completed
16577,Bank Transfer,Refunded
16578,Bank Transfer,Refunded
16579,Credit Card,Pending
16580,Digital Wallet,Pending
16581,Cash,Completed
16582,Digital Wallet,Failed
16583,UPI,Completed
16584,Cash,Refunded
16585,Credit Card,Pending
16586,UPI,Failed
16587,Debit Card,Completed
16588,Debit Card,Failed
16589,UPI,Pending
16590,UPI,Refunded
16591,Digital Wallet,Refunded
16592,Digital Wallet,Pending
16593,Debit Card,Failed
16594,Debit Card,Failed
16595,Debit Card,Refunded
16596,Credit Card,Refunded
16597,Debit Card,Failed
16598,Bank Transfer,Failed
16599,Digital Wallet,Completed
16600,Digital Wallet,Pending
16601,Bank Transfer,Failed
16602,UPI,Pending
16603,Cash,Pending
16604,Cash,Completed
16605,UPI,Failed
16606,Digital Wallet,Pending
16607,Cash,Pending
16608,Credit Card,Completed
16609,Digital Wallet,Refunded
16610,Debit Card,Failed
16611,Bank Transfer,Completed
16612,Cash,Completed
16613,Bank Transfer,Failed
16614,Digital Wallet,Failed
16615,Debit Card,Completed
16616,Digital Wallet,Failed
16617,Debit Card,Failed
16618,Cash,Failed
16619,Cash,Pending
16620,Credit Card,Failed
16621,Debit Card,Failed
16622,Digital Wallet,Completed
16623,Debit Card,Refunded
16624,Digital Wallet,Completed
16625,UPI,Failed
16626,Digital Wallet,Completed
16627,UPI,Failed
16628,Digital Wallet,Pending
16629,Credit Card,Failed
16630,Digital Wallet,Pending
16631,Credit Card,Completed
16632,Digital Wallet,Failed
16633,UPI,Pending
16634,Cash,Refunded
16635,Debit Card,Completed
16636,Cash,Refunded
16637,Debit Card,Refunded
16638,UPI,Refunded
16639,Credit Card,Pending
16640,Digital Wallet,Refunded
16641,Credit Card,Failed
16642,Digital Wallet,Refunded
16643,Cash,Completed
16644,Bank Transfer,Refunded
16645,Credit Card,Failed
16646,Debit Card,Pending
16647,Bank Transfer,Refunded
16648,UPI,Failed
16649,Cash,Completed
16650,Credit Card,Failed
16651,Cash,Failed
16652,UPI,Completed
16653,UPI,Refunded
16654,Debit Card,Failed
16655,Debit Card,Failed
16656,Credit Card,Failed
16657,UPI,Refunded
16658,Credit Card,Failed
16659,Debit Card,Failed
16660,Credit Card,Refunded
16661,Credit Card,Pending
16662,UPI,Pending
16663,Digital Wallet,Completed
16664,Bank Transfer,Refunded
16665,UPI,Refunded
16666,Bank Transfer,Pending
16667,Credit Card,Failed
16668,Bank Transfer,Refunded
16669,Digital Wallet,Completed
16670,Digital Wallet,Failed
16671,UPI,Pending
16672,UPI,Failed
16673,UPI,Pending
16674,Debit Card,Failed
16675,Cash,Refunded
16676,Bank Transfer,Completed
16677,Digital Wallet,Failed
16678,Cash,Pending
16679,Bank Transfer,Pending
16680,Bank Transfer,Pending
16681,Bank Transfer,Completed
16682,Digital Wallet,Refunded
16683,Credit Card,Refunded
16684,Credit Card,Pending
16685,UPI,Refunded
16686,Credit Card,Failed
16687,Digital Wallet,Pending
16688,Cash,Failed
16689,Credit Card,Completed
16690,Cash,Refunded
16691,Bank Transfer,Refunded
16692,UPI,Failed
16693,Cash,Failed
16694,UPI,Pending
16695,UPI,Refunded
16696,Bank Transfer,Pending
16697,Credit Card,Refunded
16698,Debit Card,Refunded
16699,UPI,Pending
16700,Credit Card,Pending
16701,UPI,Pending
16702,Bank Transfer,Refunded
16703,Bank Transfer,Completed
16704,UPI,Pending
16705,Credit Card,Completed
16706,Credit Card,Pending
16707,Credit Card,Refunded
16708,Credit Card,Completed
16709,Debit Card,Refunded
16710,UPI,Refunded
16711,Credit Card,Failed
16712,UPI,Failed
16713,Credit Card,Pending
16714,Debit Card,Failed
16715,Cash,Refunded
16716,Credit Card,Pending
16717,Credit Card,Failed
16718,UPI,Refunded
16719,UPI,Pending
16720,Credit Card,Pending
16721,Debit Card,Completed
16722,Bank Transfer,Pending
16723,Credit Card,Failed
16724,Debit Card,Refunded
16725,Debit Card,Completed
16726,Cash,Completed
16727,UPI,Failed
16728,Cash,Refunded
16729,Debit Card,Pending
16730,Cash,Completed
16731,Bank Transfer,Pending
16732,UPI,Pending
16733,Cash,Completed
16734,Credit Card,Failed
16735,UPI,Failed
16736,Digital Wallet,Refunded
16737,Debit Card,Refunded
16738,Digital Wallet,Refunded
16739,Bank Transfer,Refunded
16740,Credit Card,Failed
16741,Cash,Refunded
16742,Bank Transfer,Failed
16743,Bank Transfer,Pending
16744,Cash,Pending
16745,Digital Wallet,Pending
16746,UPI,Completed
16747,Bank Transfer,Completed
16748,Bank Transfer,Refunded
16749,Cash,Completed
16750,Bank Transfer,Refunded
16751,UPI,Refunded
16752,Bank Transfer,Refunded
16753,Debit Card,Refunded
16754,Credit Card,Failed
16755,Cash,Completed
16756,Debit Card,Pending
16757,Digital Wallet,Pending
16758,Cash,Completed
16759,Digital Wallet,Failed
16760,Credit Card,Refunded
16761,Cash,Pending
16762,Debit Card,Completed
16763,Debit Card,Failed
16764,Bank Transfer,Completed
16765,Credit Card,Refunded
16766,Cash,Pending
16767,Digital Wallet,Refunded
16768,Cash,Failed
16769,UPI,Completed
16770,Bank Transfer,Completed
16771,Credit Card,Pending
16772,Digital Wallet,Completed
16773,Bank Transfer,Completed
16774,Debit Card,Pending
16775,Bank Transfer,Refunded
16776,Bank Transfer,Refunded
16777,Cash,Completed
16778,Credit Card,Completed
16779,UPI,Refunded
16780,Digital Wallet,Completed
16781,Bank Transfer,Pending
16782,Digital Wallet,Refunded
16783,Cash,Completed
16784,Debit Card,Pending
16785,Cash,Completed
16786,Bank Transfer,Refunded
16787,Cash,Refunded
16788,Cash,Completed
16789,UPI,Pending
16790,Debit Card,Refunded
16791,Bank Transfer,Refunded
16792,Cash,Failed
16793,Credit Card,Failed
16794,Bank Transfer,Completed
16795,UPI,Failed
16796,Digital Wallet,Refunded
16797,Bank Transfer,Pending
16798,Bank Transfer,Refunded
16799,UPI,Pending
16800,Digital Wallet,Completed
16801,UPI,Completed
16802,Debit Card,Refunded
16803,Cash,Completed
16804,Bank Transfer,Completed
16805,Credit Card,Completed
16806,Bank Transfer,Completed
16807,Digital Wallet,Completed
16808,Bank Transfer,Refunded
16809,Bank Transfer,Failed
16810,UPI,Failed
16811,Credit Card,Pending
16812,UPI,Refunded
16813,UPI,Pending
16814,Bank Transfer,Failed
16815,Cash,Failed
16816,UPI,Pending
16817,Cash,Failed
16818,Digital Wallet,Refunded
16819,Digital Wallet,Failed
16820,Digital Wallet,Failed
16821,UPI,Pending
16822,Digital Wallet,Failed
16823,Cash,Pending
16824,Debit Card,Completed
16825,Bank Transfer,Failed
16826,UPI,Failed
16827,Debit Card,Failed
16828,Cash,Completed
16829,Digital Wallet,Failed
16830,Digital Wallet,Pending
16831,Bank Transfer,Failed
16832,Cash,Completed
16833,Digital Wallet,Pending
16834,Digital Wallet,Completed
16835,Credit Card,Failed
16836,Digital Wallet,Failed
16837,Credit Card,Failed
16838,Cash,Failed
16839,Credit Card,Refunded
16840,Debit Card,Completed
16841,Debit Card,Pending
16842,Digital Wallet,Completed
16843,Cash,Pending
16844,Bank Transfer,Refunded
16845,Cash,Failed
16846,Debit Card,Failed
16847,Bank Transfer,Pending
16848,UPI,Pending
16849,Digital Wallet,Pending
16850,Cash,Refunded
16851,Bank Transfer,Failed
16852,Cash,Completed
16853,Debit Card,Refunded
16854,Digital Wallet,Refunded
16855,Bank Transfer,Completed
16856,Digital Wallet,Completed
16857,UPI,Pending
16858,Credit Card,Failed
16859,Debit Card,Completed
16860,UPI,Failed
16861,Credit Card,Refunded
16862,UPI,Completed
16863,Bank Transfer,Failed
16864,Credit Card,Pending
16865,Cash,Refunded
16866,Debit Card,Pending
16867,Bank Transfer,Completed
16868,Digital Wallet,Refunded
16869,Debit Card,Pending
16870,Debit Card,Pending
16871,Credit Card,Refunded
16872,Credit Card,Pending
16873,Credit Card,Pending
16874,Credit Card,Failed
16875,Cash,Refunded
16876,Cash,Pending
16877,UPI,Pending
16878,Debit Card,Completed
16879,Credit Card,Failed
16880,Digital Wallet,Refunded
16881,Debit Card,Completed
16882,Digital Wallet,Refunded
16883,UPI,Refunded
16884,Digital Wallet,Refunded
16885,Digital Wallet,Completed
16886,Cash,Refunded
16887,Cash,Completed
16888,Debit Card,Completed
16889,Digital Wallet,Pending
16890,Digital Wallet,Failed
16891,Digital Wallet,Refunded
16892,Cash,Pending
16893,UPI,Pending
16894,Digital Wallet,Completed
16895,Digital Wallet,Refunded
16896,Digital Wallet,Pending
16897,Debit Card,Completed
16898,Digital Wallet,Completed
16899,Credit Card,Refunded
16900,Digital Wallet,Completed
16901,Debit Card,Refunded
16902,Debit Card,Failed
16903,Bank Transfer,Failed
16904,Bank Transfer,Refunded
16905,Cash,Completed
16906,Debit Card,Completed
16907,Debit Card,Failed
16908,Debit Card,Refunded
16909,UPI,Completed
16910,Digital Wallet,Failed
16911,Digital Wallet,Refunded
16912,Digital Wallet,Refunded
16913,Credit Card,Completed
16914,UPI,Pending
16915,Cash,Pending
16916,Cash,Refunded
16917,Cash,Failed
16918,Cash,Failed
16919,Credit Card,Refunded
16920,Bank Transfer,Refunded
16921,Cash,Completed
16922,Digital Wallet,Failed
16923,UPI,Pending
16924,Debit Card,Refunded
16925,UPI,Refunded
16926,Credit Card,Refunded
16927,Cash,Failed
16928,Credit Card,Failed
16929,Debit Card,Completed
16930,Digital Wallet,Pending
16931,Cash,Refunded
16932,Digital Wallet,Failed
16933,Debit Card,Refunded
16934,Debit Card,Pending
16935,Cash,Pending
16936,Cash,Completed
16937,Debit Card,Refunded
16938,UPI,Pending
16939,Cash,Pending
16940,Credit Card,Refunded
16941,Cash,Refunded
16942,Credit Card,Refunded
16943,Bank Transfer,Refunded
16944,UPI,Completed
16945,Credit Card,Pending
16946,Digital Wallet,Refunded
16947,Bank Transfer,Pending
16948,Bank Transfer,Failed
16949,UPI,Refunded
16950,UPI,Refunded
16951,Bank Transfer,Completed
16952,Bank Transfer,Failed
16953,Credit Card,Failed
16954,UPI,Failed
16955,Credit Card,Failed
16956,Credit Card,Completed
16957,UPI,Failed
16958,Debit Card,Pending
16959,Digital Wallet,Refunded
16960,Debit Card,Refunded
16961,Digital Wallet,Failed
16962,Cash,Pending
16963,Cash,Failed
16964,Digital Wallet,Pending
16965,UPI,Completed
16966,Credit Card,Refunded
16967,UPI,Refunded
16968,UPI,Completed
16969,Digital Wallet,Completed
16970,Bank Transfer,Completed
16971,Credit Card,Pending
16972,Cash,Completed
16973,Bank Transfer,Completed
16974,Bank Transfer,Pending
16975,Digital Wallet,Failed
16976,Credit Card,Completed
16977,Digital Wallet,Completed
16978,UPI,Refunded
16979,Cash,Pending
16980,Digital Wallet,Completed
16981,UPI,Completed
16982,UPI,Completed
16983,Credit Card,Failed
16984,Cash,Pending
16985,Cash,Completed
16986,Credit Card,Pending
16987,Digital Wallet,Pending
16988,Debit Card,Refunded
16989,Debit Card,Completed
16990,UPI,Completed
16991,Bank Transfer,Pending
16992,Bank Transfer,Refunded
16993,Credit Card,Failed
16994,Debit Card,Completed
16995,Credit Card,Failed
16996,Debit Card,Failed
16997,Bank Transfer,Refunded
16998,Debit Card,Failed
16999,Credit Card,Pending
17000,Credit Card,Pending
17001,UPI,Completed
17002,Bank Transfer,Refunded
17003,Digital Wallet,Refunded
17004,Bank Transfer,Pending
17005,Cash,Completed
17006,Digital Wallet,Refunded
17007,Bank Transfer,Pending
17008,Debit Card,Refunded
17009,UPI,Pending
17010,Cash,Refunded
17011,Cash,Failed
17012,Credit Card,Failed
17013,Credit Card,Refunded
17014,Digital Wallet,Failed
17015,Cash,Refunded
17016,Cash,Failed
17017,UPI,Completed
17018,Credit Card,Pending
17019,Credit Card,Failed
17020,UPI,Pending
17021,Bank Transfer,Refunded
17022,Debit Card,Pending
17023,Bank Transfer,Refunded
17024,UPI,Failed
17025,Debit Card,Refunded
17026,Debit Card,Failed
17027,Cash,Refunded
17028,UPI,Failed
17029,Digital Wallet,Completed
17030,Credit Card,Failed
17031,UPI,Pending
17032,Debit Card,Pending
17033,Debit Card,Completed
17034,Bank Transfer,Completed
17035,Bank Transfer,Refunded
17036,Debit Card,Pending
17037,Cash,Refunded
17038,Digital Wallet,Completed
17039,Debit Card,Refunded
17040,Bank Transfer,Failed
17041,Bank Transfer,Pending
17042,Cash,Completed
17043,Credit Card,Failed
17044,Credit Card,Pending
17045,Cash,Refunded
17046,UPI,Completed
17047,UPI,Refunded
17048,Cash,Refunded
17049,UPI,Pending
17050,Debit Card,Completed
17051,Bank Transfer,Pending
17052,Digital Wallet,Completed
17053,Debit Card,Completed
17054,Bank Transfer,Pending
17055,Credit Card,Completed
17056,Digital Wallet,Completed
17057,Bank Transfer,Failed
17058,Digital Wallet,Completed
17059,Cash,Failed
17060,Bank Transfer,Completed
17061,Digital Wallet,Failed
17062,Cash,Pending
17063,Debit Card,Refunded
17064,Debit Card,Pending
17065,Credit Card,Failed
17066,Cash,Failed
17067,UPI,Completed
17068,Digital Wallet,Pending
17069,Debit Card,Completed
17070,UPI,Completed
17071,Credit Card,Failed
17072,Digital Wallet,Refunded
17073,UPI,Failed
17074,Credit Card,Completed
17075,Digital Wallet,Refunded
17076,Bank Transfer,Completed
17077,Credit Card,Pending
17078,Credit Card,Pending
17079,Credit Card,Pending
17080,Debit Card,Refunded
17081,Debit Card,Refunded
17082,Cash,Pending
17083,Cash,Failed
17084,Cash,Failed
17085,Debit Card,Refunded
17086,Bank Transfer,Refunded
17087,Cash,Refunded
17088,Digital Wallet,Failed
17089,Bank Transfer,Failed
17090,UPI,Completed
17091,Debit Card,Failed
17092,Debit Card,Completed
17093,Bank Transfer,Refunded
17094,UPI,Refunded
17095,Bank Transfer,Pending
17096,UPI,Refunded
17097,Digital Wallet,Failed
17098,UPI,Completed
17099,UPI,Refunded
17100,UPI,Failed
17101,UPI,Completed
17102,Credit Card,Completed
17103,Debit Card,Completed
17104,UPI,Completed
17105,Bank Transfer,Completed
17106,Bank Transfer,Pending
17107,Debit Card,Refunded
17108,Digital Wallet,Pending
17109,Debit Card,Completed
17110,UPI,Failed
17111,Cash,Completed
17112,Debit Card,Pending
17113,Debit Card,Completed
17114,Debit Card,Completed
17115,Bank Transfer,Failed
17116,Bank Transfer,Refunded
17117,Digital Wallet,Completed
17118,Bank Transfer,Failed
17119,Cash,Refunded
17120,UPI,Refunded
17121,Bank Transfer,Failed
17122,Bank Transfer,Pending
17123,Digital Wallet,Completed
17124,Bank Transfer,Pending
17125,Cash,Refunded
17126,UPI,Refunded
17127,Bank Transfer,Failed
17128,UPI,Pending
17129,Debit Card,Refunded
17130,Cash,Refunded
17131,Digital Wallet,Completed
17132,UPI,Completed
17133,Bank Transfer,Completed
17134,Cash,Failed
17135,Digital Wallet,Completed
17136,Debit Card,Refunded
17137,UPI,Pending
17138,Bank Transfer,Pending
17139,Digital Wallet,Failed
17140,Bank Transfer,Refunded
17141,UPI,Failed
17142,Credit Card,Refunded
17143,Debit Card,Failed
17144,Debit Card,Pending
17145,Bank Transfer,Pending
17146,Bank Transfer,Failed
17147,Bank Transfer,Completed
17148,Cash,Refunded
17149,UPI,Completed
17150,Cash,Completed
17151,Digital Wallet,Completed
17152,UPI,Completed
17153,Debit Card,Pending
17154,UPI,Refunded
17155,Credit Card,Failed
17156,Debit Card,Completed
17157,Cash,Failed
17158,Bank Transfer,Refunded
17159,Debit Card,Refunded
17160,Bank Transfer,Failed
17161,Digital Wallet,Completed
17162,Debit Card,Failed
17163,Bank Transfer,Refunded
17164,Bank Transfer,Refunded
17165,Credit Card,Failed
17166,UPI,Pending
17167,Digital Wallet,Refunded
17168,Bank Transfer,Failed
17169,Bank Transfer,Failed
17170,Debit Card,Failed
17171,Credit Card,Refunded
17172,Debit Card,Pending
17173,Credit Card,Refunded
17174,UPI,Refunded
17175,Bank Transfer,Refunded
17176,Bank Transfer,Refunded
17177,Digital Wallet,Failed
17178,Bank Transfer,Failed
17179,Credit Card,Refunded
17180,Bank Transfer,Refunded
17181,Credit Card,Refunded
17182,Debit Card,Refunded
17183,Cash,Completed
17184,Cash,Refunded
17185,Credit Card,Pending
17186,Credit Card,Pending
17187,Cash,Completed
17188,Debit Card,Completed
17189,Digital Wallet,Completed
17190,Debit Card,Failed
17191,Credit Card,Refunded
17192,Digital Wallet,Pending
