feedback_id,customer_id,product_id,rating,review_comment,feedback_date,sentiment_score
3512,8664,713,5,Not satisfied,2023-08-14,0.83
3513,7722,969,2,Average,2023-05-06,1.0
3514,4698,826,3,Good,2023-06-08,0.07
3515,9797,546,3,Poor,2023-05-29,0.17
3516,8360,940,4,Loved it,2023-12-18,0.22
3517,2499,237,5,Loved it,2023-06-15,0.71
3518,9793,262,1,Good,2023-09-15,0.66
3519,4521,866,5,Poor,2023-06-04,0.43
3520,7842,760,4,Bad,2023-08-19,0.1
3521,4516,96,5,Poor,2023-11-19,0.79
3522,8427,948,1,Bad,2023-09-05,0.41
3523,450,624,4,Average,2023-01-26,0.23
3524,9795,974,2,Poor,2023-07-24,0.89
3525,2637,613,4,Excellent,2023-11-22,0.76
3526,8677,991,2,Loved it,2023-04-29,0.2
3527,6389,810,3,Not satisfied,2023-02-10,0.86
3528,985,290,4,Loved it,2023-05-02,0.15
3529,1996,983,1,Not satisfied,2023-03-21,0.16
3530,1852,963,1,Poor,2023-05-13,0.28
3531,4876,572,5,Poor,2023-12-11,0.82
3532,7173,455,5,Bad,2023-03-25,0.73
3533,2023,651,2,Poor,2023-01-31,0.26
3534,9785,456,5,Average,2023-02-01,0.27
3535,9091,619,2,Excellent,2023-06-12,0.1
3536,4830,653,4,Bad,2023-01-08,0.76
3537,9180,517,5,Poor,2023-05-01,0.05
3538,3447,278,1,Good,2023-07-08,0.45
3539,6562,306,2,Bad,2023-01-18,0.79
3540,8017,894,3,Poor,2023-12-19,0.12
3541,3475,260,5,Not satisfied,2023-11-28,0.2
3542,4652,110,3,Poor,2023-07-15,0.74
3543,4757,961,5,Excellent,2023-06-16,0.76
3544,1217,170,3,Poor,2023-05-11,0.17
3545,3496,982,5,Loved it,2023-07-21,0.74
3546,6560,444,5,Average,2023-02-21,0.22
3547,6751,562,3,Bad,2023-08-05,0.19
3548,1730,120,3,Good,2023-04-20,0.03
3549,4730,363,4,Average,2023-10-07,0.26
3550,4862,6,3,Not satisfied,2023-10-26,0.49
3551,351,257,2,Good,2023-12-10,0.86
3552,725,274,4,Poor,2023-10-10,0.89
3553,6436,433,5,Poor,2023-04-28,0.8
3554,5714,951,1,Poor,2023-03-09,0.5
3555,1328,105,1,Average,2023-04-22,0.65
3556,1791,125,5,Excellent,2023-06-22,0.2
3557,1418,455,1,Loved it,2023-03-10,0.9
3558,8345,888,3,Loved it,2023-09-13,0.37
3559,1952,72,2,Average,2023-03-12,0.4
3560,4462,593,1,Average,2023-03-26,0.85
3561,4570,430,3,Average,2023-09-15,0.81
3562,8297,459,1,Loved it,2023-07-16,0.24
3563,6899,278,3,Bad,2023-06-08,0.22
3564,5532,993,1,Loved it,2023-11-29,0.97
3565,6670,380,1,Loved it,2023-09-05,0.02
3566,7277,507,5,Loved it,2023-11-23,0.09
3567,107,976,4,Not satisfied,2023-09-23,0.41
3568,9123,353,3,Good,2023-10-10,0.36
3569,4577,62,2,Average,2023-06-17,0.56
3570,1263,647,2,Bad,2023-09-05,0.44
3571,9266,809,5,Not satisfied,2023-07-08,0.54
3572,6011,692,1,Poor,2023-02-01,0.29
3573,7276,791,3,Poor,2023-01-20,0.03
3574,7549,200,3,Poor,2023-03-13,0.25
3575,3591,800,1,Bad,2023-04-06,0.18
3576,4066,3,5,Poor,2023-04-20,0.02
3577,5090,575,2,Poor,2023-04-20,0.52
3578,8426,317,5,Loved it,2023-09-02,0.86
3579,3704,832,2,Not satisfied,2023-07-14,0.32
3580,6768,893,5,Not satisfied,2023-03-31,0.5
3581,3005,87,5,Loved it,2023-06-16,0.67
3582,5663,953,5,Poor,2023-07-22,0.44
3583,7371,462,4,Poor,2023-09-29,0.42
3584,1810,79,5,Poor,2023-11-01,0.18
3585,7474,705,3,Loved it,2023-03-19,0.16
3586,2165,786,2,Good,2023-12-19,0.43
3587,705,636,1,Good,2023-05-30,0.13
3588,3769,685,1,Loved it,2023-10-21,0.18
3589,1748,475,5,Not satisfied,2023-05-07,0.42
3590,9765,137,2,Poor,2023-02-08,0.79
3591,7916,870,2,Poor,2023-10-22,0.25
3592,7331,506,2,Poor,2023-01-19,0.85
3593,2332,485,5,Excellent,2023-10-27,0.69
3594,4394,849,2,Not satisfied,2023-09-25,0.29
3595,4224,334,3,Poor,2023-01-13,0.16
3596,7207,561,2,Loved it,2023-10-07,0.78
3597,8332,562,2,Bad,2023-03-07,0.51
3598,5910,670,4,Not satisfied,2023-03-08,0.01
3599,9138,81,3,Loved it,2023-01-26,0.4
3600,8436,910,1,Poor,2023-07-05,0.77
3601,5341,711,4,Loved it,2023-06-26,0.66
3602,6058,264,3,Average,2023-06-07,0.54
3603,9249,989,4,Not satisfied,2023-05-21,0.65
3604,76,184,5,Average,2023-01-29,0.6
3605,9597,944,5,Not satisfied,2023-07-08,0.39
3606,4489,892,2,Not satisfied,2023-02-14,0.31
3607,4990,307,1,Loved it,2023-05-11,0.99
3608,7421,495,2,Loved it,2023-11-04,0.7
3609,8948,502,5,Poor,2023-12-26,0.36
3610,2190,255,4,Poor,2023-10-25,0.96
3611,4636,710,5,Poor,2023-03-20,0.46
3612,8368,487,3,Bad,2023-10-09,0.12
3613,833,868,4,Good,2023-02-05,0.28
3614,1306,247,1,Good,2023-04-17,0.12
3615,9287,290,4,Good,2023-09-14,0.89
3616,3574,481,3,Loved it,2023-12-01,0.66
3617,6964,505,5,Loved it,2023-02-01,0.65
3618,3841,980,4,Bad,2023-02-05,0.84
3619,6588,224,2,Good,2023-07-27,0.88
3620,9499,135,5,Average,2023-08-19,0.73
3621,3896,287,4,Poor,2023-03-07,0.07
3622,1249,720,5,Average,2023-11-18,0.59
3623,4357,620,3,Average,2023-07-16,0.52
3624,4670,340,5,Good,2023-10-05,0.49
3625,4452,732,3,Excellent,2023-08-23,0.49
3626,9295,411,5,Good,2023-10-07,0.28
3627,2203,851,5,Not satisfied,2023-04-26,0.62
3628,8194,274,2,Good,2023-02-21,0.92
3629,2337,727,2,Bad,2023-04-07,0.18
3630,1822,745,3,Good,2023-05-11,0.32
3631,7526,109,3,Good,2023-12-12,0.62
3632,8101,768,1,Excellent,2023-08-13,0.37
3633,1915,63,3,Good,2023-04-01,0.28
3634,3357,591,4,Poor,2023-06-18,0.77
3635,2817,318,3,Excellent,2023-09-01,0.29
3636,4773,704,1,Loved it,2023-11-30,0.29
3637,9270,424,2,Loved it,2023-12-17,0.89
3638,7911,978,5,Poor,2023-10-13,0.98
3639,5972,361,1,Loved it,2023-03-24,0.99
3640,3332,316,1,Not satisfied,2023-07-21,0.82
3641,6008,203,1,Poor,2023-01-07,0.22
3642,1535,845,2,Bad,2023-01-26,0.08
3643,9965,593,4,Not satisfied,2023-05-25,0.44
3644,3475,62,4,Not satisfied,2023-08-13,0.93
3645,5567,499,2,Poor,2023-12-26,0.9
3646,5799,238,5,Loved it,2023-10-13,0.24
3647,5067,499,3,Average,2023-10-25,0.84
3648,1075,631,4,Not satisfied,2023-11-17,0.48
3649,8849,421,1,Good,2023-05-09,0.71
3650,7854,209,1,Loved it,2023-09-05,0.96
3651,2669,221,2,Not satisfied,2023-05-10,0.01
3652,1425,926,1,Good,2023-01-30,0.57
3653,7931,52,4,Bad,2023-04-08,0.13
3654,9041,337,1,Average,2023-05-16,0.98
3655,8224,164,3,Not satisfied,2023-02-11,0.29
3656,244,835,4,Not satisfied,2023-12-17,0.36
3657,8723,139,5,Average,2023-08-16,0.39
3658,9848,742,4,Bad,2023-09-04,0.49
3659,1575,314,2,Loved it,2023-09-20,0.52
3660,3700,338,5,Bad,2023-12-18,0.12
3661,4262,546,2,Excellent,2023-08-15,0.91
3662,7019,159,1,Excellent,2023-11-08,0.33
3663,7842,64,5,Not satisfied,2023-01-25,0.07
3664,265,948,2,Average,2023-06-17,0.23
3665,4736,920,2,Average,2023-04-14,0.95
3666,3124,984,3,Loved it,2023-12-29,0.7
3667,5296,454,2,Good,2023-09-29,0.99
3668,8885,960,4,Bad,2023-09-14,0.62
3669,9912,2,3,Poor,2023-06-09,0.89
3670,2254,516,4,Average,2023-09-22,0.36
3671,6001,814,2,Average,2023-07-29,0.7
3672,8824,951,4,Poor,2023-10-18,0.17
3673,5828,227,1,Bad,2023-05-21,0.14
3674,8737,871,2,Loved it,2023-03-30,0.37
3675,9692,348,3,Poor,2023-01-26,0.55
3676,6710,93,5,Loved it,2023-11-12,0.85
3677,3625,858,4,Average,2023-12-19,0.42
3678,5367,750,4,Good,2023-04-24,0.48
3679,7248,635,1,Average,2023-11-26,0.88
3680,8964,372,4,Good,2023-10-18,0.27
3681,2044,971,5,Not satisfied,2023-05-27,0.84
3682,1418,302,3,Poor,2023-11-26,0.79
3683,957,51,5,Excellent,2023-07-05,0.64
3684,4574,894,2,Loved it,2023-11-24,0.6
3685,2253,984,4,Good,2023-12-03,0.21
3686,7187,217,3,Average,2023-12-16,0.59
3687,1479,764,1,Not satisfied,2023-09-02,0.95
3688,9923,899,1,Not satisfied,2023-08-13,0.68
3689,5120,181,3,Good,2023-12-31,0.28
3690,9000,790,3,Average,2023-01-17,0.4
3691,3434,952,4,Good,2023-07-23,0.42
3692,5671,705,4,Loved it,2023-08-11,0.32
3693,4045,561,4,Bad,2023-01-13,0.46
3694,5431,244,3,Good,2023-07-21,0.31
3695,7525,625,2,Average,2023-07-17,0.19
3696,5354,360,3,Excellent,2023-03-03,0.06
3697,2551,558,1,Poor,2023-08-09,0.64
3698,64,536,1,Not satisfied,2023-12-25,0.36
3699,3707,152,3,Average,2023-06-04,0.46
3700,287,550,2,Poor,2023-10-15,0.84
3701,4326,713,1,Bad,2023-12-09,0.38
3702,950,366,1,Poor,2023-08-13,0.21
3703,8923,917,2,Bad,2023-12-03,0.79
3704,6955,255,5,Loved it,2023-08-14,0.18
3705,8708,934,4,Good,2023-12-12,0.43
3706,7065,365,3,Bad,2023-04-26,0.73
3707,8118,490,5,Bad,2023-06-10,0.4
3708,1503,882,5,Average,2023-03-18,0.01
3709,7188,783,1,Average,2023-04-29,0.91
3710,2750,508,5,Good,2023-12-10,0.63
3711,7137,802,5,Good,2023-06-02,0.93
3712,4710,215,3,Good,2023-03-14,0.11
3713,2906,327,5,Poor,2023-02-07,0.73
3714,9229,845,3,Loved it,2023-05-04,0.88
3715,5182,303,1,Not satisfied,2023-09-10,0.82
3716,2509,820,2,Loved it,2023-11-01,0.93
3717,3697,661,1,Poor,2023-11-25,0.29
3718,4461,697,5,Poor,2023-06-06,0.77
3719,4587,926,1,Good,2023-10-29,0.27
3720,6659,380,5,Poor,2023-07-04,0.22
3721,4401,94,5,Good,2023-04-29,0.15
3722,9517,148,5,Average,2023-12-23,0.46
3723,1602,292,5,Poor,2023-06-22,0.97
3724,6766,45,5,Loved it,2023-10-24,0.04
3725,7773,16,2,Good,2023-08-03,0.9
3726,1356,483,4,Bad,2023-08-11,0.79
3727,9698,911,5,Average,2023-01-04,0.96
3728,4254,1,4,Bad,2023-02-07,0.7
3729,482,575,3,Bad,2023-05-05,0.09
3730,3802,284,3,Loved it,2023-07-13,0.58
3731,9569,277,4,Poor,2023-02-24,0.54
3732,3081,959,1,Not satisfied,2023-08-20,0.92
3733,9172,318,4,Excellent,2023-06-11,0.8
3734,4004,976,1,Excellent,2023-04-20,0.6
3735,4832,297,5,Not satisfied,2023-12-20,0.17
3736,7831,139,2,Poor,2023-11-22,0.36
3737,5175,235,5,Good,2023-01-04,0.25
3738,2111,144,4,Not satisfied,2023-01-27,0.2
3739,9099,326,5,Not satisfied,2023-04-02,0.77
3740,4409,892,3,Average,2023-09-19,0.36
3741,1894,599,1,Good,2023-09-19,0.88
3742,2762,990,5,Poor,2023-02-15,0.29
3743,1099,117,4,Loved it,2023-04-07,0.58
3744,5665,472,4,Not satisfied,2023-02-11,0.89
3745,2289,82,3,Average,2023-09-24,0.96
3746,94,61,5,Average,2023-09-23,0.18
3747,6132,970,2,Average,2023-06-12,0.3
3748,1455,954,1,Bad,2023-12-08,0.99
3749,4145,260,4,Good,2023-12-22,0.3
3750,7495,160,5,Excellent,2023-01-14,0.99
3751,9695,205,3,Good,2023-05-04,0.75
3752,383,469,5,Not satisfied,2023-02-03,0.4
3753,9778,552,2,Average,2023-06-29,0.4
3754,3436,563,5,Poor,2023-02-27,0.94
3755,1080,876,1,Bad,2023-10-23,0.54
3756,1058,699,1,Average,2023-03-10,0.8
3757,1511,5,1,Not satisfied,2023-11-25,0.14
3758,5256,438,5,Poor,2023-06-30,0.49
3759,2166,721,2,Excellent,2023-12-09,0.84
3760,8198,419,3,Poor,2023-08-02,0.9
3761,8129,791,4,Not satisfied,2023-12-22,0.78
3762,2682,924,4,Good,2023-05-14,0.25
3763,1507,538,5,Loved it,2023-01-05,0.67
3764,5669,388,3,Loved it,2023-12-17,0.8
3765,2316,47,5,Average,2023-11-02,0.8
3766,645,936,3,Excellent,2023-05-03,0.26
3767,9450,108,4,Poor,2023-08-13,0.14
3768,7857,225,5,Loved it,2023-09-08,0.28
3769,3941,894,4,Not satisfied,2023-03-10,0.72
3770,5146,665,1,Bad,2023-05-08,0.77
3771,661,522,5,Excellent,2023-02-09,0.94
3772,986,364,3,Average,2023-02-18,0.84
3773,2050,734,2,Excellent,2023-03-28,0.05
3774,3723,806,1,Bad,2023-07-27,0.99
3775,3359,716,5,Not satisfied,2023-10-30,0.97
3776,8173,37,4,Loved it,2023-02-04,0.83
3777,3508,810,4,Average,2023-10-21,0.33
3778,4587,861,1,Not satisfied,2023-08-06,0.93
3779,6326,762,1,Excellent,2023-06-10,0.21
3780,1296,312,1,Average,2023-01-17,0.88
3781,7198,743,3,Loved it,2023-04-14,0.45
3782,606,709,3,Loved it,2023-10-16,0.21
3783,5937,805,5,Not satisfied,2023-03-01,0.84
3784,2739,799,3,Not satisfied,2023-03-08,0.22
3785,1265,962,4,Average,2023-01-06,0.42
3786,7747,51,5,Good,2023-07-15,0.54
3787,9060,408,3,Loved it,2023-01-05,0.71
3788,8811,295,3,Excellent,2023-06-06,0.05
3789,9277,664,2,Loved it,2023-11-07,0.21
3790,6651,305,3,Not satisfied,2023-07-05,0.31
3791,9664,261,5,Poor,2023-12-04,0.91
3792,6952,937,5,Not satisfied,2023-09-02,0.64
3793,4747,961,4,Excellent,2023-05-21,0.21
3794,6580,703,4,Excellent,2023-04-02,0.87
3795,2701,459,1,Average,2023-07-13,0.18
3796,8625,741,1,Excellent,2023-07-08,0.92
3797,4671,933,4,Average,2023-04-25,0.71
3798,3770,773,1,Excellent,2023-12-05,0.21
3799,8095,237,1,Average,2023-12-06,0.12
3800,6558,168,3,Poor,2023-03-02,0.48
3801,6310,173,2,Average,2023-11-28,0.58
3802,6524,851,1,Good,2023-01-14,0.4
3803,9393,541,3,Not satisfied,2023-07-13,0.46
3804,8924,725,1,Not satisfied,2023-07-09,0.84
3805,1025,76,5,Not satisfied,2023-02-04,0.69
3806,3168,19,1,Good,2023-04-21,0.39
3807,4389,797,4,Average,2023-08-10,0.89
3808,1539,168,1,Loved it,2023-07-08,0.54
3809,6302,736,3,Poor,2023-05-19,0.52
3810,7188,985,3,Excellent,2023-11-18,0.41
3811,9524,431,5,Not satisfied,2023-11-11,0.28
3812,9185,809,2,Bad,2023-07-04,0.94
3813,1387,459,1,Not satisfied,2023-10-01,0.84
3814,9818,169,3,Bad,2023-04-26,0.88
3815,4881,776,2,Poor,2023-07-07,0.34
3816,7898,793,5,Good,2023-02-07,0.02
3817,9956,175,3,Good,2023-11-30,0.03
3818,6016,215,2,Bad,2023-12-04,0.77
3819,7135,77,1,Loved it,2023-07-12,0.92
3820,5871,490,1,Bad,2023-01-20,0.38
3821,753,200,1,Loved it,2023-12-12,0.21
3822,6825,897,1,Good,2023-09-24,0.05
3823,6847,459,3,Not satisfied,2023-10-15,0.19
3824,4193,430,4,Average,2023-04-29,0.32
3825,6975,989,5,Not satisfied,2023-02-08,0.41
3826,8923,497,4,Bad,2023-07-06,0.17
3827,1582,393,4,Excellent,2023-12-12,0.72
3828,8544,220,3,Bad,2023-11-14,0.53
3829,8501,528,4,Average,2023-02-21,0.24
3830,3526,938,4,Excellent,2023-04-19,0.44
3831,3996,885,1,Average,2023-05-10,0.13
3832,3052,92,1,Excellent,2023-05-26,0.76
3833,8388,750,4,Bad,2023-09-01,0.05
3834,9137,95,5,Loved it,2023-01-11,0.58
3835,668,153,3,Not satisfied,2023-12-06,0.7
3836,8577,541,2,Poor,2023-08-17,0.73
3837,2181,56,3,Loved it,2023-07-27,0.7
3838,3625,818,4,Not satisfied,2023-10-24,0.42
3839,4948,968,5,Poor,2023-01-28,0.88
3840,3276,99,1,Average,2023-07-06,0.15
3841,8792,870,4,Loved it,2023-05-20,0.24
3842,8669,865,1,Loved it,2023-01-07,0.26
3843,3840,901,1,Good,2023-05-29,0.4
3844,1201,541,3,Loved it,2023-12-18,0.26
3845,7657,203,2,Loved it,2023-04-17,0.58
3846,3143,841,1,Poor,2023-08-04,0.09
3847,716,595,5,Loved it,2023-12-20,0.93
3848,2630,184,2,Loved it,2023-08-13,0.4
3849,4913,731,5,Good,2023-03-20,0.45
3850,5322,311,5,Bad,2023-10-25,0.8
3851,4099,92,2,Average,2023-05-03,0.41
3852,394,308,3,Good,2023-05-05,0.52
3853,7591,285,1,Poor,2023-12-24,0.13
3854,8135,441,3,Loved it,2023-10-02,0.27
3855,3078,341,5,Good,2023-12-17,0.29
3856,5520,4,3,Loved it,2023-08-13,0.49
3857,8731,291,2,Not satisfied,2023-01-28,0.53
3858,9710,880,1,Bad,2023-08-22,0.79
3859,5472,504,1,Not satisfied,2023-11-14,0.49
3860,5025,422,1,Not satisfied,2023-12-03,0.26
3861,9081,223,2,Excellent,2023-01-28,0.01
3862,756,704,3,Excellent,2023-06-20,0.81
3863,7905,460,5,Loved it,2023-08-03,0.45
3864,6648,185,2,Average,2023-01-25,0.75
3865,9713,936,5,Loved it,2023-08-22,0.39
3866,3196,501,3,Good,2023-06-20,1.0
3867,6357,185,2,Average,2023-06-17,0.59
3868,2386,750,4,Loved it,2023-06-29,0.97
3869,9747,30,3,Poor,2023-04-28,0.19
3870,5283,621,4,Loved it,2023-11-17,0.49
3871,3964,38,1,Not satisfied,2023-01-26,0.17
3872,5811,672,1,Bad,2023-08-21,0.63
3873,4567,198,1,Average,2023-10-06,0.51
3874,1709,745,5,Good,2023-11-11,0.4
3875,3431,184,4,Not satisfied,2023-02-05,0.28
3876,4807,791,3,Bad,2023-11-28,0.88
3877,7346,704,1,Not satisfied,2023-01-07,0.77
3878,5502,695,4,Bad,2023-03-10,0.97
3879,8711,632,5,Excellent,2023-12-14,0.22
3880,8975,747,4,Poor,2023-07-08,0.41
3881,5736,263,5,Loved it,2023-11-24,0.97
3882,2111,958,3,Excellent,2023-05-16,0.33
3883,3406,158,4,Bad,2023-08-03,0.92
3884,8718,530,1,Poor,2023-11-06,0.68
3885,264,691,5,Loved it,2023-09-29,0.75
3886,569,96,1,Bad,2023-08-10,0.4
3887,1610,493,3,Average,2023-06-07,0.29
3888,1436,105,3,Loved it,2023-12-02,0.44
3889,3404,134,5,Good,2023-03-29,0.96
3890,1387,235,2,Excellent,2023-07-26,0.28
3891,837,835,5,Excellent,2023-05-08,0.91
3892,9045,187,3,Average,2023-08-29,0.19
3893,529,597,4,Average,2023-07-19,0.39
3894,2024,386,3,Poor,2023-09-26,0.91
3895,3880,403,4,Average,2023-09-29,0.4
3896,112,789,3,Poor,2023-05-15,0.86
3897,1135,944,4,Not satisfied,2023-02-12,0.04
3898,9974,80,1,Average,2023-03-06,0.25
3899,7009,881,1,Good,2023-03-05,0.02
3900,7086,863,2,Good,2023-07-08,0.58
3901,9499,430,2,Average,2023-03-08,0.59
3902,2481,254,3,Poor,2023-04-11,0.72
3903,4842,494,2,Not satisfied,2023-10-03,0.52
3904,9926,164,5,Average,2023-03-13,0.11
3905,1565,541,2,Poor,2023-08-26,0.94
3906,1612,395,3,Excellent,2023-01-14,0.61
3907,8252,301,5,Excellent,2023-09-03,0.9
3908,4121,926,4,Bad,2023-04-22,0.66
3909,733,945,5,Excellent,2023-02-21,0.23
3910,7008,537,3,Not satisfied,2023-05-12,0.21
3911,7357,662,5,Excellent,2023-02-12,0.23
3912,6048,448,1,Not satisfied,2023-05-16,0.49
3913,1357,335,2,Excellent,2023-08-14,0.16
3914,3631,461,1,Not satisfied,2023-06-19,0.55
3915,8370,815,4,Loved it,2023-12-13,0.52
3916,7496,897,4,Not satisfied,2023-09-26,0.06
3917,557,519,3,Average,2023-04-23,0.04
3918,7245,21,2,Average,2023-10-30,0.37
3919,2551,151,5,Bad,2023-04-08,0.03
3920,4671,338,4,Good,2023-02-09,0.98
3921,3800,55,2,Average,2023-08-29,0.85
3922,9391,504,2,Excellent,2023-05-07,0.29
3923,198,519,3,Not satisfied,2023-02-06,0.28
3924,9804,934,3,Bad,2023-03-29,0.91
3925,4268,76,5,Average,2023-02-08,0.84
3926,9322,522,4,Bad,2023-12-29,0.84
3927,5546,157,4,Good,2023-01-21,0.21
3928,3168,499,4,Good,2023-05-25,0.99
3929,8150,396,4,Bad,2023-12-02,0.47
3930,644,539,1,Loved it,2023-04-23,0.64
3931,8680,173,3,Excellent,2023-10-25,0.1
3932,3076,895,4,Bad,2023-09-20,0.7
3933,4536,838,5,Average,2023-08-03,0.64
3934,7349,947,5,Poor,2023-06-02,0.26
3935,2222,710,4,Poor,2023-02-09,0.37
3936,523,992,4,Not satisfied,2023-08-02,0.24
3937,557,816,5,Poor,2023-11-29,0.57
3938,6761,176,4,Bad,2023-05-06,0.56
3939,8081,788,4,Bad,2023-08-19,0.11
3940,9913,817,2,Average,2023-05-01,0.36
3941,747,31,2,Bad,2023-03-08,0.44
3942,2105,195,1,Poor,2023-05-29,0.49
3943,4318,733,5,Not satisfied,2023-02-04,0.62
3944,806,792,3,Bad,2023-07-08,0.01
3945,3356,365,1,Not satisfied,2023-10-28,0.23
3946,191,180,3,Average,2023-05-07,0.99
3947,3985,392,1,Excellent,2023-10-01,0.64
3948,6662,323,4,Bad,2023-07-14,0.11
3949,8160,791,5,Loved it,2023-10-17,0.71
3950,5793,880,2,Poor,2023-09-28,0.32
3951,3123,87,4,Not satisfied,2023-12-11,0.85
3952,5289,756,3,Poor,2023-06-24,0.25
3953,1827,582,3,Loved it,2023-10-30,0.81
3954,4509,428,3,Poor,2023-04-29,0.77
3955,9504,390,2,Excellent,2023-11-25,0.59
3956,4543,777,5,Not satisfied,2023-02-09,0.25
3957,8352,918,1,Poor,2023-06-15,0.44
3958,9307,66,5,Poor,2023-10-01,0.35
3959,9127,315,4,Not satisfied,2023-07-24,0.82
3960,6442,66,2,Poor,2023-04-29,0.36
3961,8,193,3,Loved it,2023-11-07,0.96
3962,9276,742,5,Poor,2023-03-01,0.09
3963,2022,161,5,Excellent,2023-01-29,0.54
3964,2483,76,5,Good,2023-05-20,0.12
3965,4328,124,3,Good,2023-11-03,0.27
3966,4797,442,4,Excellent,2023-04-18,0.38
3967,5958,168,1,Bad,2023-02-21,0.08
3968,4922,242,3,Not satisfied,2023-06-04,0.42
3969,5677,692,5,Excellent,2023-09-08,0.5
3970,2415,726,3,Good,2023-09-04,0.18
3971,6540,717,3,Bad,2023-08-27,0.58
3972,3117,882,5,Not satisfied,2023-06-25,0.64
3973,4074,232,3,Loved it,2023-11-27,0.09
3974,3875,175,2,Poor,2023-08-09,0.48
3975,6505,426,4,Average,2023-05-07,0.53
3976,9117,54,4,Good,2023-10-18,0.37
3977,5404,478,3,Not satisfied,2023-01-31,0.86
3978,4603,33,3,Not satisfied,2023-08-15,0.35
3979,3598,193,3,Not satisfied,2023-07-22,0.41
3980,2645,363,3,Excellent,2023-05-22,0.09
3981,5752,882,3,Loved it,2023-03-19,0.58
3982,3144,202,3,Bad,2023-11-24,0.68
3983,2370,661,4,Bad,2023-12-29,0.53
3984,3923,234,4,Not satisfied,2023-11-30,0.36
3985,5165,171,5,Bad,2023-03-28,0.64
3986,6038,403,5,Bad,2023-01-28,0.8
3987,3535,572,3,Loved it,2023-02-06,0.06
3988,9345,661,4,Poor,2023-11-29,0.18
3989,7384,953,5,Not satisfied,2023-08-04,0.93
3990,6495,212,3,Average,2023-10-14,0.88
3991,8950,30,5,Not satisfied,2023-07-21,0.23
3992,8595,759,2,Bad,2023-06-09,0.22
3993,2352,935,1,Poor,2023-01-02,0.11
3994,3356,452,1,Poor,2023-08-13,0.02
3995,2954,479,5,Bad,2023-07-31,0.12
3996,6768,144,1,Good,2023-08-10,0.89
3997,7292,459,3,Poor,2023-08-29,0.02
3998,9566,366,1,Average,2023-09-13,0.71
3999,1424,908,5,Good,2023-09-16,0.6
4000,8053,542,4,Excellent,2023-07-23,0.18
4001,6251,348,5,Average,2023-09-06,0.24
4002,3912,554,5,Poor,2023-05-26,0.38
4003,9855,908,4,Excellent,2023-01-06,0.01
4004,1721,905,3,Not satisfied,2023-12-13,0.94
4005,1174,637,2,Bad,2023-12-04,0.69
4006,4968,405,4,Excellent,2023-03-05,0.57
4007,4284,63,4,Not satisfied,2023-08-05,0.17
4008,5115,352,5,Bad,2023-04-19,0.16
4009,9352,971,5,Bad,2023-04-27,0.39
4010,7215,24,5,Poor,2023-10-08,0.02
4011,1159,451,1,Average,2023-12-25,0.85
4012,2158,522,1,Bad,2023-03-29,0.35
4013,5185,83,4,Poor,2023-11-05,0.11
4014,5396,994,2,Loved it,2023-07-30,0.52
4015,2979,600,3,Not satisfied,2023-01-22,0.33
4016,8583,731,3,Bad,2023-02-28,0.19
4017,7417,262,2,Not satisfied,2023-10-14,0.26
4018,4609,871,5,Not satisfied,2023-05-02,0.66
4019,9520,106,3,Bad,2023-08-26,0.33
4020,2191,533,2,Average,2023-04-27,0.03
4021,1311,599,2,Not satisfied,2023-02-04,0.34
4022,1580,776,3,Bad,2023-09-16,0.65
4023,4284,122,5,Bad,2023-01-18,0.09
4024,8214,578,3,Average,2023-11-27,0.3
4025,3869,359,3,Average,2023-09-02,0.29
4026,4866,84,3,Bad,2023-12-30,0.39
4027,3995,700,3,Loved it,2023-10-21,0.82
4028,8878,375,3,Excellent,2023-12-04,0.97
4029,9705,44,5,Loved it,2023-10-13,0.21
4030,9121,512,3,Loved it,2023-04-27,0.02
4031,1953,80,5,Average,2023-07-14,0.37
4032,940,908,1,Poor,2023-10-12,0.83
4033,1596,769,2,Excellent,2023-04-14,0.45
4034,1873,868,1,Good,2023-01-28,0.7
4035,1506,88,5,Poor,2023-04-09,0.8
4036,6323,913,1,Poor,2023-02-17,0.71
4037,476,887,1,Not satisfied,2023-07-01,0.99
4038,5404,130,3,Not satisfied,2023-07-13,0.9
4039,5141,777,3,Poor,2023-03-01,0.97
4040,7423,628,5,Good,2023-05-08,0.15
4041,4395,212,3,Good,2023-07-20,0.89
4042,3894,955,4,Average,2023-02-13,0.01
4043,1662,682,5,Excellent,2023-05-04,0.8
4044,4493,502,5,Poor,2023-02-13,0.87
4045,5333,205,5,Average,2023-07-28,0.3
4046,4899,493,2,Average,2023-11-02,0.41
4047,5317,555,5,Average,2023-09-26,0.84
4048,8660,771,2,Not satisfied,2023-11-30,0.47
4049,2978,665,5,Bad,2023-09-20,0.23
4050,7845,809,3,Average,2023-11-29,0.29
4051,9327,433,5,Not satisfied,2023-04-21,0.21
4052,9837,475,5,Poor,2023-08-24,0.54
4053,418,695,5,Loved it,2023-03-28,0.26
4054,2264,239,3,Poor,2023-07-15,0.98
4055,846,807,4,Poor,2023-09-30,0.63
4056,6948,448,2,Excellent,2023-06-20,0.0
4057,3988,245,2,Good,2023-02-28,0.8
4058,7929,399,2,Excellent,2023-08-24,0.98
4059,5108,709,2,Not satisfied,2023-09-05,0.02
4060,4702,803,2,Excellent,2023-07-08,0.89
4061,5559,114,4,Good,2023-10-07,0.32
